Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2021,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,8.1,8.1,,,7.0,9.4,410,188802,Overall,Overall,,,DISEST,STATTYPE,28,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.9,73.9,,,73.3,74.6,33776,17396915,Overall,Overall,,,DISEST,STATTYPE,81,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,15.5,15.5,,,13.9,17.2,570,572102,Overall,Overall,,,DISEST,STATTYPE,1,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.6,6.6,,,6.0,7.2,882,388638,Overall,Overall,,,DISEST,STATTYPE,53,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.3,2.3,,,2.0,2.7,277,52836,Overall,Overall,,,DISEST,STATTYPE,49,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.8,3.8,,,3.3,4.5,212,129929,Overall,Overall,,,DISEST,STATTYPE,41,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.2,5.2,,,4.4,6.3,259,44693,Overall,Overall,,,DISEST,STATTYPE,44,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.9,22.9,,,21.6,24.2,1872,1633748,Overall,Overall,,,DISEST,STATTYPE,34,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.0,6.7,666,74828,Overall,Overall,,,DISEST,STATTYPE,33,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.1,76.1,,,74.6,77.5,5861,1986909,Overall,Overall,,,DISEST,STATTYPE,9,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.5,5.5,,,4.9,6.3,525,133094,Overall,Overall,,,DISEST,STATTYPE,19,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.9,6.9,,,6.5,7.4,2936,1085239,Overall,Overall,,,DISEST,STATTYPE,36,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.2,3.8,1588,567831,Overall,Overall,,,DISEST,STATTYPE,36,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.9,8.9,,,7.9,10.1,497,222169,Overall,Overall,,,DISEST,STATTYPE,28,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.6,9.8,1209,206750,Overall,Overall,,,DISEST,STATTYPE,49,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.0,5.0,,,3.2,8.0,79,4148,Overall,Overall,,,DISEST,STATTYPE,78,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.6,5.0,308,121229,Overall,Overall,,,DISEST,STATTYPE,9,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.4,7.4,,,6.3,8.7,415,75954,Overall,Overall,,,DISEST,STATTYPE,33,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.4,24.4,,,23.2,25.7,2543,1614174,Overall,Overall,,,DISEST,STATTYPE,51,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.9,10.9,,,10.1,11.7,1077,169061,Overall,Overall,,,DISEST,STATTYPE,16,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,68.3,68.3,,,64.0,72.3,1124,69325,Overall,Overall,,,DISEST,STATTYPE,66,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.2,13.2,,,12.4,14.0,2461,708081,Overall,Overall,,,DISEST,STATTYPE,29,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.2,7.2,,,7.0,7.4,31056,17327484,Overall,Overall,,,DISEST,STATTYPE,59,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.9,4.6,2147,1090654,Overall,Overall,,,DISEST,STATTYPE,82,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.7,5.7,,,4.9,6.5,519,180378,Overall,Overall,,,DISEST,STATTYPE,9,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,28.5,28.5,,,27.3,29.7,2909,1457378,Overall,Overall,,,DISEST,STATTYPE,18,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.5,76.5,,,75.2,77.8,5508,4113720,Overall,Overall,,,DISEST,STATTYPE,25,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.7,12.7,,,11.3,14.4,569,121036,Overall,Overall,,,DISEST,STATTYPE,33,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,26.5,26.5,,,25.8,27.2,8957,3019500,Overall,Overall,,,DISEST,STATTYPE,89,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.0,13.0,,,12.3,13.8,1832,272769,Overall,Overall,,,DISEST,STATTYPE,20,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.5,7.5,,,6.8,8.2,744,119632,Overall,Overall,,,DISEST,STATTYPE,16,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.5,2.5,,,2.2,2.9,487,123127,Overall,Overall,,,DISEST,STATTYPE,24,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.5,71.5,,,70.0,73.0,3599,2303025,Overall,Overall,,,DISEST,STATTYPE,41,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.8,9.6,5944,900194,Overall,Overall,,,DISEST,STATTYPE,87,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.1,2.1,,,1.8,2.5,263,54047,Overall,Overall,,,DISEST,STATTYPE,19,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.8,11.8,,,11.3,12.3,4440,1059181,Overall,Overall,,,DISEST,STATTYPE,87,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.8,12.8,,,12.0,13.7,1168,296378,Overall,Overall,,,DISEST,STATTYPE,49,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.9,22.9,,,21.8,24.1,2421,572606,Overall,Overall,,,DISEST,STATTYPE,19,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.3,77.3,,,76.5,78.2,11363,3190865,Overall,Overall,,,DISEST,STATTYPE,27,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.6,3.6,,,3.4,3.9,1899,344707,Overall,Overall,,,DISEST,STATTYPE,87,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.3,5.3,,,4.6,6.1,391,52617,Overall,Overall,,,DISEST,STATTYPE,44,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,5.6,,,5.1,6.1,817,126864,Overall,Overall,,,DISEST,STATTYPE,49,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,17.0,17.0,,,15.7,18.5,1028,741421,Overall,Overall,,,DISEST,STATTYPE,1,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.8,2.8,,,2.5,3.2,495,177047,Overall,Overall,,,DISEST,STATTYPE,53,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,25.8,25.8,,,24.7,27.0,8064,10182658,Overall,Overall,,,DISEST,STATTYPE,88,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.3,13.3,,,12.5,14.2,1863,581356,Overall,Overall,,,DISEST,STATTYPE,45,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.5,6.5,,,5.9,7.2,662,150734,Overall,Overall,,,DISEST,STATTYPE,49,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.7,6.7,,,5.9,7.6,433,1996068,Overall,Overall,,,DISEST,STATTYPE,6,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,70.1,70.1,,,63.7,75.8,949,50557,Overall,Overall,,,DISEST,STATTYPE,78,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.8,11.8,,,10.5,13.2,550,103482,Overall,Overall,,,DISEST,STATTYPE,10,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.0,7.0,,,6.2,7.9,507,96847,Overall,Overall,,,DISEST,STATTYPE,16,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.6,9.6,,,8.6,10.6,937,117391,Overall,Overall,,,DISEST,STATTYPE,33,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.6,74.6,,,73.1,76.0,4651,21441187,Overall,Overall,,,DISEST,STATTYPE,6,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,8.6,8.6,,,8.0,9.3,1050,400483,Overall,Overall,,,DISEST,STATTYPE,8,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.4,6.4,,,6.0,6.8,1483,156718,Overall,Overall,,,DISEST,STATTYPE,20,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,70.6,70.6,,,69.5,71.7,19970,21341151,Overall,Overall,,,DISEST,STATTYPE,85,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.8,27.8,,,26.3,29.4,1954,250549,Overall,Overall,,,DISEST,STATTYPE,30,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.6,6.6,,,5.8,7.4,432,248385,Overall,Overall,,,DISEST,STATTYPE,41,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.3,3.3,,,3.0,3.6,1720,863065,Overall,Overall,,,DISEST,STATTYPE,82,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,18.4,18.4,,,17.1,19.8,1054,254331,Overall,Overall,,,DISEST,STATTYPE,54,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,5.8,5.8,,,4.9,6.7,285,177643,Overall,Overall,,,DISEST,STATTYPE,72,Q6SEL,AGEADJPREV,CAT1,BO1,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,5.6,,,4.9,6.4,425,1801623,Overall,Overall,,,DISEST,STATTYPE,6,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.1,6.9,324,51506,Overall,Overall,,,DISEST,STATTYPE,44,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,79.4,79.4,,,78.1,80.7,5688,851923,Overall,Overall,,,DISEST,STATTYPE,15,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.1,6.6,461,93533,Overall,Overall,,,DISEST,STATTYPE,54,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.1,6.9,440,162990,Overall,Overall,,,DISEST,STATTYPE,9,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.4,3.4,,,2.7,4.3,243,37635,Overall,Overall,,,DISEST,STATTYPE,33,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.8,6.8,,,6.4,7.3,3181,1678218,Overall,Overall,,,DISEST,STATTYPE,82,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.6,74.6,,,72.9,76.3,3879,613534,Overall,Overall,,,DISEST,STATTYPE,44,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,13.0,13.0,,,11.9,14.1,806,1204117,Overall,Overall,,,DISEST,STATTYPE,37,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.4,71.4,,,69.8,73.0,3311,5644985,Overall,Overall,,,DISEST,STATTYPE,37,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2021,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,10.0,10.0,,,8.9,11.2,525,237970,Overall,Overall,,,DISEST,STATTYPE,28,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.7,4.7,,,3.9,5.6,255,192307,Overall,Overall,,,DISEST,STATTYPE,1,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.2,7.2,,,6.4,8.1,377,239897,Overall,Overall,,,DISEST,STATTYPE,41,Q6IND,AGEADJPREV,CAT1,BO1,,
2021,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.9,3.9,,,3.5,4.3,689,88501,Overall,Overall,,,DISEST,STATTYPE,20,Q6VIS,AGEADJPREV,CAT1,BO1,,
2021,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,32.2,32.2,,,30.5,34.1,1569,1747053,Overall,Overall,,,DISEST,STATTYPE,47,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.6,11.6,,,10.7,12.6,874,1348558,Overall,Overall,,,DISEST,STATTYPE,42,Q6MOB,AGEADJPREV,CAT1,BO1,,
2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.8,13.8,,,8.8,21.0,121,10767,Overall,Overall,,,DISEST,STATTYPE,78,Q6COG,AGEADJPREV,CAT1,BO1,,
2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,29.0,29.0,,,27.4,30.6,2622,2270089,Overall,Overall,,,DISEST,STATTYPE,13,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2021,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.2,12.2,,,11.1,13.4,702,1173826,Overall,Overall,,,DISEST,STATTYPE,42,Q6COG,AGEADJPREV,CAT1,BO1,,
